y1,y11,y20amonto,y29_2b,sexo,region,esc,estrato,oficio1
,,,180000.0,1,14,12.0,1410127,7.0
,,,,1,14,15.0,1410127,5.0
,,,,1,14,17.0,1410127,3.0
,,,,2,14,8.0,1410127,
,,,,1,14,7.0,1410127,8.0
,,,,2,14,12.0,1410127,
500000.0,,,,1,14,12.0,1410127,7.0
450000.0,,,,2,14,12.0,1410127,5.0
,,,,1,14,11.0,1410127,6.0
100000.0,,,,2,14,10.0,1410414,4.0
460000.0,,,,2,14,14.0,1410414,5.0
500000.0,,,,2,14,12.0,1410414,9.0
500000.0,,,,1,14,12.0,1410414,7.0
,,,,1,14,9.0,1410414,
,,,,1,14,,1410414,
,,,214296.0,2,14,5.0,1410414,
,50000.0,,214296.0,1,14,4.0,1410414,
500000.0,,,,1,14,11.0,1410414,8.0
600000.0,,,,1,14,12.0,1410414,8.0
,,,,2,14,11.0,1410414,
,,,,1,14,12.0,1410414,
,,,,2,14,12.0,1410414,
500000.0,,,,1,14,12.0,1410414,8.0
,,,,1,14,,1410414,
,,,,1,14,13.0,1410414,
600000.0,,,250000.0,1,14,9.0,1410414,9.0
600000.0,,,,2,14,8.0,1410414,9.0
800000.0,,,,1,14,14.0,1410414,8.0
,,,,2,14,9.0,1410414,
,,,,1,14,10.0,1410414,7.0
,100000.0,,,2,14,12.0,1410414,
500000.0,,,,1,14,12.0,1410414,7.0
,,21243.0,,1,14,,1410414,
,,,,2,14,,1420214,
500000.0,,,,2,14,15.0,1420214,3.0
500000.0,,,,2,14,8.0,1420214,9.0
,,,220000.0,1,14,8.0,1420214,
,,,230000.0,2,14,8.0,1420214,
405000.0,,,,1,14,8.0,1420214,6.0
405000.0,,,,2,14,8.0,1420214,9.0
1200000.0,,,,1,14,12.0,1420214,7.0
,,,450000.0,2,14,12.0,1420214,
,,,,2,14,15.0,1420214,
,,,,1,14,12.0,1420214,9.0
,,,,2,14,15.0,1420214,7.0
,,,,2,14,,1420214,
,,,,2,14,,1420214,
,,,,1,14,,1420214,
1700000.0,,,,2,14,15.0,1420214,1.0
,,,,1,14,12.0,1420214,8.0
,,,,1,14,,1420214,
,,,,2,14,15.0,1420214,9.0
,,,,1,14,,1420214,
,,,,1,14,,1420214,
1700000.0,,,,2,14,18.0,1410113,2.0
,,,100000.0,2,14,15.0,1410113,
,,,,1,14,17.0,1410113,5.0
,,,,1,14,14.0,1410113,
,,,,2,14,12.0,1410113,
,,,,1,14,10.0,1410113,
,200000.0,,,2,14,17.0,1410113,
1500000.0,,,,1,14,16.0,1410113,5.0
,,,,1,14,12.0,1410113,
,,,,1,14,11.0,1410113,
,,,,1,14,,1410113,
1700000.0,,,,1,14,18.0,1410113,2.0
,,,,2,14,16.0,1410113,1.0
1500000.0,,,,1,14,15.0,1410113,3.0
,,,,2,14,12.0,1410113,4.0
,,,,2,14,16.0,1410113,2.0
,,,,1,14,12.0,1410113,
,,,,2,14,12.0,1410624,6.0
,,,,1,14,6.0,1410624,9.0
,,,,2,14,14.0,1410624,
,,,,2,14,3.0,1410624,
,,,300000.0,1,14,2.0,1410624,
,,,214296.0,2,14,0.0,1410624,
500000.0,,,,1,14,12.0,1410624,4.0
,,,,1,14,6.0,1410624,
,,,,1,14,10.0,1410624,7.0
,,,,2,14,10.0,1410624,
,,,,2,14,12.0,1410624,5.0
,,,,2,14,,1410624,
,,,,1,14,,1410624,
200000.0,,,230000.0,1,14,9.0,1410624,5.0
,,,,2,14,12.0,1410624,6.0
500000.0,,,,2,14,12.0,1410624,8.0
,,,,2,14,,1410624,
,,,,2,14,8.0,1410624,
,,,220000.0,2,14,8.0,1410624,
,,,225000.0,1,14,6.0,1410624,
,,,212000.0,2,14,4.0,1410414,
,,,214296.0,1,14,4.0,1410414,
,,,,2,14,5.0,1410414,
,,,123000.0,1,14,4.0,1410414,7.0
150000.0,,,,2,14,12.0,1410414,9.0
-88.0,,,,1,14,12.0,1410414,7.0
,,,,2,14,16.0,1410414,
,,,,2,14,10.0,1410414,
420000.0,,,,2,14,17.0,1410414,5.0
600000.0,,,,2,14,12.0,1410414,5.0
,,,214296.0,2,14,1.0,1410414,
500000.0,,,,1,14,9.0,1410414,5.0
,,,,2,14,17.0,1410414,
1067000.0,,,,1,14,17.0,1410414,2.0
,,,,2,14,15.0,1410414,
,,,,1,14,12.0,1410414,
,,,300000.0,2,14,4.0,1410414,
,,,,1,14,13.0,1410414,
500000.0,,,,2,14,12.0,1410414,9.0
,,,,1,14,,1410414,
550000.0,,,,1,14,12.0,1410414,9.0
,,,,1,14,,1410414,
,,,214000.0,2,14,8.0,1410714,
450000.0,,,,2,14,15.0,1410714,3.0
,,,,1,14,14.0,1410714,
,,,,2,14,,1410714,
,,,90000.0,2,14,12.0,1410714,
500000.0,,,,1,14,12.0,1410714,9.0
650000.0,,,,1,14,12.0,1410714,4.0
,,,,1,14,15.0,1410714,
,,,220425.0,2,14,5.0,1410714,
500000.0,,,,1,14,17.0,1410714,2.0
700000.0,,,,2,14,15.0,1410714,3.0
,,,214296.0,1,14,12.0,1410714,
,,,380000.0,2,14,2.0,1410714,
,,,214000.0,1,14,3.0,1410714,
,,,,2,14,4.0,1410714,
,,,214000.0,1,14,5.0,1420424,
150000.0,,,,1,14,10.0,1420424,8.0
,,,214000.0,1,14,0.0,1420424,
,,,,1,14,7.0,1420424,
500000.0,,,,1,14,8.0,1420424,9.0
530000.0,,,,2,14,15.0,1420424,3.0
,,,,1,14,,1420424,
,,,,1,14,12.0,1420424,7.0
500000.0,,,,1,14,8.0,1420424,8.0
,,,,2,14,4.0,1420424,
900000.0,,,,2,14,17.0,1420424,2.0
,,,,2,14,16.0,1420424,
150000.0,,,,2,14,4.0,1420424,9.0
500000.0,,,,1,14,4.0,1420424,7.0
,,,,1,14,14.0,1420424,
,,,300000.0,1,14,3.0,1420424,9.0
,,,,2,14,10.0,1420424,
,,,,1,14,0.0,1420424,
220000.0,,,,1,14,8.0,1420424,3.0
,,,,2,14,,1420424,
300000.0,,,,1,14,9.0,1420424,9.0
525000.0,,,,2,14,9.0,1420424,9.0
,,,,2,14,12.0,1420424,5.0
,,,,2,14,,1420424,
,,,,2,14,12.0,1420424,
500000.0,,,,1,14,7.0,1420424,8.0
500000.0,,,,2,14,13.0,1420424,9.0
,,,,1,14,,1420424,
500000.0,,,,2,14,7.0,1420117,9.0
,,21243.0,,2,14,10.0,1420117,
,,,,2,14,12.0,1420117,
405000.0,,,,1,14,12.0,1420117,9.0
480000.0,,,,1,14,12.0,1420117,9.0
,,,,1,14,12.0,1420117,
,,,,2,14,,1420117,
924000.0,,,,2,14,17.0,1420117,2.0
500000.0,,,,2,14,15.0,1420117,4.0
,,21243.0,,2,14,,1420117,
,,21243.0,,2,14,,1420117,
,,,214296.0,2,14,6.0,1420117,
,,,,2,14,11.0,1420117,
,,,,2,14,17.0,1420117,
405000.0,,,,1,14,12.0,1420117,8.0
,,,,1,14,,1420117,
440000.0,,,,1,14,12.0,1420117,9.0
,,,,2,14,8.0,1420117,
600000.0,,,,2,14,15.0,1420117,3.0
,,,,1,14,,1420117,
,,,214296.0,2,14,12.0,1420111,
,,,214296.0,1,14,4.0,1420111,7.0
,,,,2,14,3.0,1420111,
480000.0,,,,1,14,14.0,1420111,8.0
480000.0,,,,2,14,14.0,1420111,5.0
,,,,1,14,,1420111,
,,,,1,14,,1420111,
,,,,2,14,8.0,1420111,
,,,,1,14,10.0,1420111,
,,,,1,14,10.0,1420111,
,,,,2,14,,1420111,
,,,,2,14,,1420111,
,,,,2,14,,1420111,
,,,,2,14,2.0,1420111,
480000.0,,,,1,14,12.0,1420111,7.0
,,,,1,14,11.0,1420111,
,,,,2,14,,1420111,
,,,,2,14,0.0,1420111,
300000.0,,,,2,14,10.0,1420111,6.0
,,,,1,14,,1420111,
,,,214296.0,1,14,7.0,1420111,
,,,214296.0,2,14,4.0,1420111,
600000.0,,,,2,14,17.0,1420111,2.0
,,,,1,14,12.0,1420111,7.0
,,,,2,14,,1420111,
,,,,2,14,11.0,1420111,
,,,,1,14,12.0,1420111,9.0
,,,,2,14,8.0,1420111,
,,,,1,14,12.0,1420111,
,,,,1,14,,1420111,
,,,,1,14,,1420111,
240000.0,,,,2,14,12.0,1410111,5.0
570000.0,,,214296.0,2,14,14.0,1410111,5.0
1250000.0,,,,1,14,16.0,1410111,7.0
,,,,2,14,12.0,1410111,
,,,,2,14,,1410111,
545000.0,,,,2,14,12.0,1410111,3.0
,,,,2,14,,1410111,
,,,,2,14,,1410111,
580000.0,,,500000.0,1,14,12.0,1410111,5.0
,,,260000.0,2,14,13.0,1410111,
,,,140000.0,2,14,12.0,1410111,5.0
,,,200000.0,2,14,15.0,1410111,
,,,600000.0,1,14,12.0,1410111,
520000.0,,,,1,14,10.0,1410111,9.0
,,,,2,14,12.0,1410127,5.0
0.0,,,,1,14,12.0,1410127,9.0
,,,,2,14,8.0,1410127,9.0
,,,214296.0,1,14,8.0,1410127,
,,,,2,14,12.0,1410127,1.0
1300000.0,,,,2,14,14.0,1410127,5.0
,,,214296.0,1,14,12.0,1410127,
,,,214000.0,1,14,6.0,1410127,
,,,,2,14,5.0,1410127,
480000.0,,,,1,14,12.0,1410127,3.0
,,,,1,14,12.0,1410127,7.0
,,,,2,14,15.0,1410127,
,,,,1,14,10.0,1410127,
,,,100000.0,2,14,15.0,1410127,5.0
,,,,1,14,0.0,1410127,
2000000.0,,,,1,14,17.0,1410127,2.0
2000000.0,,,,2,14,15.0,1410127,2.0
,,,,1,14,13.0,1410127,
,,,,2,14,12.0,1420126,6.0
,,,,2,14,12.0,1420126,
,,,214296.0,1,14,9.0,1420126,6.0
,,,,2,14,9.0,1420126,
200000.0,,,,2,14,8.0,1420126,6.0
500000.0,,,,1,14,12.0,1420126,8.0
,,,,2,14,12.0,1420126,
,,21243.0,,2,14,,1420126,
,200000.0,,,1,14,8.0,1420126,
180000.0,,,,2,14,7.0,1420126,6.0
,,,,2,14,,1420126,
1253957.0,,,290000.0,2,14,16.0,1420126,4.0
,,,214296.0,1,14,8.0,1420126,
,,,,2,14,5.0,1420126,6.0
,,,120000.0,2,14,5.0,1420126,
600000.0,,,,1,14,12.0,1420126,5.0
500000.0,,,,1,14,8.0,1420126,8.0
,,,,2,14,12.0,1420126,
,,,,2,14,,1420126,
,,,214296.0,2,14,7.0,1420126,
,,,320000.0,1,14,5.0,1420126,
,,,320000.0,1,14,5.0,1420126,
,,,,1,14,17.0,1410113,
,,,,1,14,17.0,1410113,
,,,,2,14,21.0,1410113,2.0
,,,,1,14,17.0,1410113,
,,,,1,14,,1410113,
4000000.0,,,,1,14,18.0,1410113,2.0
,,,,2,14,17.0,1410113,
,,,,1,14,,1410113,
,,,,1,14,,1410113,
3000000.0,,,,2,14,21.0,1410113,2.0
,,,,1,14,11.0,1410113,
,,,,2,14,9.0,1410113,
,,,214296.0,2,14,4.0,1410112,
800000.0,,,,2,14,15.0,1410112,4.0
,,,,1,14,,1410112,
,,,214296.0,1,14,8.0,1410112,
,,,,2,14,8.0,1410112,
,,,217027.0,1,14,4.0,1410112,
,,,241296.0,1,14,8.0,1410112,
,,,,1,14,17.0,1410112,
,,,,2,14,10.0,1410112,
,,,214296.0,2,14,5.0,1410112,
600000.0,,,,1,14,15.0,1410112,7.0
,,,,1,14,6.0,1410112,
,,,214296.0,2,14,5.0,1410112,
400000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,6.0,1420324,
,,,,1,14,12.0,1420324,
,,,,2,14,,1420324,
,250000.0,,,2,14,12.0,1420324,
,,,,1,14,8.0,1420324,8.0
,,21243.0,,1,14,,1420324,
,,,,1,14,3.0,1420324,
,,,,2,14,6.0,1420324,
,,,,2,14,,1420324,
,,,,2,14,12.0,1420324,5.0
,,,,1,14,12.0,1420324,5.0
,,,,1,14,12.0,1420324,
500000.0,,,,1,14,10.0,1420324,8.0
,,,,2,14,7.0,1420324,
,,,,1,14,,1420324,
500000.0,,,,2,14,15.0,1410814,3.0
500000.0,,,,1,14,12.0,1410814,9.0
,,,,1,14,15.0,1410814,
,,,,2,14,11.0,1410814,
,,,,1,14,,1410814,
,,,,2,14,8.0,1410814,
,,,,1,14,15.0,1410814,1.0
500000.0,,,,2,14,16.0,1410814,5.0
,,,,2,14,8.0,1410814,
500000.0,,,,1,14,8.0,1410814,7.0
,,,300000.0,1,14,12.0,1410814,
,,,,2,14,7.0,1410814,
600000.0,,,,1,14,17.0,1410814,2.0
,,,,1,14,4.0,1410824,3.0
600000.0,,,,1,14,12.0,1410824,7.0
600000.0,,,,2,14,10.0,1410824,5.0
,,,,2,14,,1410824,
1500000.0,,,1000000.0,1,14,17.0,1410824,2.0
,,,214296.0,2,14,17.0,1410824,
,,,,1,14,4.0,1410824,6.0
,,,,2,14,4.0,1410824,7.0
0.0,,,,2,14,12.0,1410824,5.0
350000.0,,,,2,14,12.0,1410824,4.0
,,21243.0,,1,14,,1410824,
,,,243000.0,1,14,3.0,1410824,
1000000.0,,,,2,14,17.0,1410524,2.0
,,,,2,14,17.0,1410524,
,,,,1,14,9.0,1410524,
,,,,1,14,9.0,1410524,
,,,1260000.0,1,14,15.0,1410524,
,,,330000.0,2,14,12.0,1410524,
,,,340000.0,1,14,,1410524,
,,,,2,14,7.0,1410524,
900000.0,,,,1,14,17.0,1410524,5.0
,,,,2,14,,1410524,
,,21243.0,,1,14,,1410524,
,,,,2,14,1.0,1410524,
,,,,1,14,13.0,1410524,
,,,,1,14,17.0,1410524,1.0
,,,,2,14,15.0,1410524,4.0
,,,214296.0,1,14,6.0,1410524,
,,,214296.0,2,14,4.0,1410524,
,,,214296.0,1,14,6.0,1410524,
,,,212000.0,2,14,6.0,1410524,7.0
,,,214296.0,1,14,8.0,1410524,
,,,,2,14,6.0,1410524,
350000.0,,,,2,14,12.0,1410524,9.0
,,,,1,14,,1410524,
,,,700000.0,2,14,10.0,1410112,
,,,195000.0,1,14,17.0,1410112,2.0
,,,,1,14,12.0,1410112,6.0
,,,,2,14,12.0,1410112,
,,,,2,14,6.0,1410112,
,,,,2,14,,1410112,
,,,,2,14,6.0,1410112,
1500000.0,,,,1,14,16.0,1410112,3.0
200000.0,,,,2,14,17.0,1410112,2.0
,,,400000.0,1,14,4.0,1410112,
,,,,2,14,16.0,1410113,
,,,,2,14,15.0,1410113,
2000000.0,,,,1,14,17.0,1410113,2.0
1500000.0,,,,2,14,17.0,1410113,2.0
,,,,2,14,16.0,1410113,
,,,,1,14,12.0,1410113,
,,,,2,14,16.0,1410113,2.0
,,,,1,14,17.0,1410113,
,,,,1,14,12.0,1410113,
800000.0,,,,1,14,14.0,1410113,4.0
260000.0,,,,2,14,17.0,1410113,2.0
2500000.0,,,,1,14,24.0,1410113,2.0
1800000.0,,,,1,14,17.0,1410113,2.0
,,,1000000.0,2,14,17.0,1410113,
,,,,1,14,17.0,1410113,
,,,1100000.0,1,14,17.0,1410113,3.0
,,,700000.0,2,14,12.0,1410113,
-88.0,,,,2,14,17.0,1410113,2.0
,,,,2,14,15.0,1410113,
1000000.0,,,,2,14,16.0,1410113,2.0
,,,,1,14,15.0,1410113,
500000.0,,,,1,14,13.0,1410113,5.0
,38000.0,,,2,14,17.0,1410113,
,,,,2,14,18.0,1410113,3.0
,,,940000.0,1,14,19.0,1410113,
,,,,2,14,15.0,1410113,
,,,800000.0,1,14,17.0,1410113,
,,,,2,14,12.0,1410113,
,,,,1,14,23.0,1410113,2.0
1000000.0,,,,2,14,19.0,1410113,1.0
,,,,2,14,,1410113,
3000000.0,,,,1,14,24.0,1410113,2.0
,,,,2,14,14.0,1410113,5.0
,,,,1,14,18.0,1410113,
,,,,2,14,18.0,1410113,
4000000.0,,,,2,14,22.0,1410113,2.0
,,,,1,14,11.0,1410113,
,,,514000.0,2,14,10.0,1410113,
,,,250000.0,1,14,9.0,1410113,
,,,,1,14,17.0,1410113,
1000000.0,,,,2,14,17.0,1410113,2.0
,,,,1,14,15.0,1410113,
,,,,1,14,11.0,1410113,
,,,,2,14,,1410113,
,,,,2,14,6.0,1410324,
,,,,1,14,6.0,1410324,7.0
,,,,1,14,12.0,1410324,7.0
,,,,2,14,10.0,1410324,5.0
,,,280000.0,1,14,8.0,1410324,
,,,280000.0,1,14,15.0,1410324,
,,,214296.0,2,14,10.0,1410324,
,,,900000.0,2,14,17.0,1410324,
800000.0,,,220000.0,1,14,17.0,1410324,2.0
1300000.0,,,,2,14,14.0,1410113,2.0
,,,,1,14,16.0,1410113,
,,,,1,14,16.0,1410113,
,,,,1,14,13.0,1410113,1.0
,,,350000.0,2,14,17.0,1410113,
200000.0,,,,2,14,17.0,1410113,5.0
,,,514000.0,2,14,13.0,1410113,
,,,,2,14,13.0,1410113,
,,,,1,14,12.0,1410113,8.0
700000.0,,,,2,14,14.0,1410113,3.0
915000.0,,,,2,14,16.0,1410113,5.0
500000.0,,,,1,14,16.0,1410113,7.0
,,,,1,14,,1410113,
,,,,2,14,12.0,1410113,
1000000.0,,,,1,14,19.0,1410113,3.0
1000000.0,,,,2,14,15.0,1410113,2.0
70000.0,,,,1,14,17.0,1410113,5.0
500000.0,,,,2,14,15.0,1410113,3.0
,,,,2,14,,1410113,
400000.0,,,,2,14,14.0,1410113,4.0
,,,,1,14,17.0,1410113,1.0
,,,,2,14,17.0,1410113,
,,,,2,14,14.0,1410113,
,,,,2,14,22.0,1410113,2.0
,,,400000.0,2,14,8.0,1420117,5.0
,,,214296.0,2,14,2.0,1420117,
700000.0,,,,2,14,15.0,1420117,3.0
,,,,2,14,17.0,1420117,2.0
500000.0,,,,2,14,16.0,1420117,3.0
250000.0,,,,2,14,12.0,1420117,9.0
,,,,2,14,10.0,1420117,
520000.0,,,,1,14,12.0,1420117,8.0
2200000.0,,,,2,14,17.0,1410624,2.0
500000.0,,,,1,14,12.0,1410624,9.0
,,,,2,14,9.0,1410624,
,,,,1,14,12.0,1410624,9.0
,,,300000.0,1,14,16.0,1410624,
,,,214296.0,2,14,16.0,1410624,
,,,,1,14,3.0,1410624,
,,,,2,14,12.0,1410624,
500000.0,,,,1,14,12.0,1410624,9.0
,,,,1,14,12.0,1410624,7.0
120000.0,,,,2,14,12.0,1410624,9.0
,,,,1,14,17.0,1410624,
,,,,2,14,12.0,1410624,
,,,,1,14,,1410624,
,50000.0,,,1,14,8.0,1410624,
,60000.0,,,2,14,12.0,1410624,
,,,,1,14,1.0,1410624,
,,,,2,14,5.0,1410624,
,,,,2,14,,1410624,
,,,214296.0,2,14,6.0,1410511,
,,,,2,14,12.0,1410511,5.0
,,,214296.0,1,14,10.0,1410511,
,,,214296.0,2,14,6.0,1410511,
,,,300000.0,1,14,6.0,1410511,
,,,,1,14,9.0,1410511,7.0
,,,214296.0,2,14,0.0,1410511,
,,,220000.0,1,14,6.0,1420416,
,,,200000.0,2,14,6.0,1420416,
,,,,2,14,8.0,1420416,9.0
,,,,2,14,8.0,1420416,
,,21243.0,,1,14,,1420416,
,,21243.0,,1,14,,1420416,
,,21243.0,,1,14,,1420416,
,,21243.0,,1,14,,1420416,
,,,,2,14,12.0,1420416,
700000.0,,,,1,14,12.0,1420416,8.0
,,21243.0,,1,14,,1420416,
,,21243.0,,2,14,,1420416,
150000.0,,,,1,14,12.0,1420416,9.0
,,,,2,14,8.0,1420416,
120000.0,,,,2,14,8.0,1420416,9.0
,,,,2,14,15.0,1420416,
,,21243.0,,1,14,11.0,1420416,
,,21243.0,,1,14,,1420416,
,,,,2,14,12.0,1420416,
600000.0,,,,1,14,8.0,1420416,8.0
,,,,1,14,,1420416,
,,,,2,14,12.0,1420424,
,,,,2,14,12.0,1420424,
,,,,2,14,0.0,1420424,
,,,170000.0,2,14,8.0,1420424,
500000.0,,,,1,14,12.0,1420424,6.0
,310000.0,,,1,14,7.0,1420424,
,,,,2,14,7.0,1420424,
160000.0,,,,2,14,12.0,1420424,5.0
,,,,2,14,6.0,1420424,
500000.0,,,,1,14,12.0,1420424,8.0
,,,200000.0,2,14,0.0,1420424,
500000.0,,,,1,14,9.0,1420424,5.0
800000.0,,,,1,14,9.0,1420424,6.0
250000.0,,,,2,14,13.0,1420424,5.0
,,,200000.0,1,14,4.0,1420424,
,,,214296.0,1,14,12.0,1420424,
,,,300000.0,1,14,2.0,1420424,
,,,214000.0,2,14,8.0,1420424,
1200000.0,,,,1,14,12.0,1420424,8.0
,,,214296.0,2,14,5.0,1420424,
450000.0,,,214296.0,1,14,4.0,1420424,9.0
,,,,2,14,10.0,1410314,7.0
,190000.0,,,1,14,8.0,1410314,
,,,,2,14,,1410314,
,,,,2,14,16.0,1410314,3.0
,,,,2,14,11.0,1410314,
,,,,1,14,12.0,1410314,
,,,,2,14,,1410314,
500000.0,,,,2,14,12.0,1410314,9.0
,,,,2,14,17.0,1410314,
500000.0,,,,2,14,12.0,1410314,9.0
,,,,2,14,14.0,1410314,
,,,,2,14,12.0,1410314,
,,,,1,14,,1410314,
,,,340000.0,2,14,3.0,1410314,
,,,,2,14,6.0,1410314,
,,,214296.0,1,14,0.0,1410314,
,,,,1,14,11.0,1410314,
,,,214296.0,2,14,0.0,1410314,
,,,,1,14,0.0,1410314,
,,,260000.0,1,14,0.0,1410112,
,,,,2,14,0.0,1410112,
,,,,1,14,12.0,1410112,
290000.0,,,,1,14,13.0,1410112,9.0
600000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,12.0,1410112,5.0
,,,,2,14,11.0,1410112,
600000.0,,,,2,14,17.0,1410112,2.0
700000.0,,,,1,14,18.0,1410112,2.0
,50000.0,,,2,14,12.0,1410112,
,,,,1,14,,1410112,
600000.0,,,,1,14,12.0,1410112,7.0
,,,,2,14,14.0,1410112,
700000.0,,,,2,14,13.0,1410112,9.0
,,,,1,14,,1410112,
1300000.0,,,,1,14,12.0,1410112,3.0
550000.0,,,,2,14,14.0,1410112,3.0
,,,,2,14,16.0,1410112,
,,,,2,14,10.0,1410112,
,,,,2,14,,1410112,
261000.0,,,,2,14,8.0,1410112,9.0
,,21243.0,,1,14,,1410112,
2400000.0,,,,2,14,19.0,1410112,2.0
1000000.0,,,,1,14,16.0,1410112,1.0
,,,,2,14,17.0,1410112,
500000.0,,,,2,14,12.0,1410112,9.0
,,21243.0,,1,14,,1410112,
,,21243.0,,2,14,,1410112,
,,,,2,14,,1410112,
980000.0,,,,1,14,12.0,1410112,1.0
1300000.0,,,,2,14,17.0,1410112,3.0
,,,,2,14,12.0,1410112,
,,,,2,14,0.0,1410112,
800000.0,,,,1,14,16.0,1420126,1.0
,,,214296.0,2,14,9.0,1420126,
800000.0,,,,1,14,16.0,1420126,5.0
,,,,1,14,17.0,1420126,2.0
400000.0,,,,2,14,12.0,1410112,5.0
,,,100000.0,1,14,13.0,1410112,
,,,350000.0,2,14,9.0,1410112,
,,,290000.0,1,14,2.0,1410112,
430000.0,,,,1,14,15.0,1410112,7.0
500000.0,,,,1,14,9.0,1410112,8.0
,,,,2,14,12.0,1410112,
540000.0,,,,1,14,15.0,1410112,5.0
,,,,2,14,12.0,1410814,7.0
,,,,1,14,2.0,1410814,6.0
,,,,2,14,8.0,1410814,
,,,214296.0,1,14,8.0,1410814,
1200000.0,,,,2,14,17.0,1410814,2.0
,,,,2,14,,1410814,
350000.0,,,,1,14,12.0,1410814,8.0
,,,,2,14,12.0,1410814,
,,21243.0,,1,14,,1410814,
,,,500000.0,2,14,12.0,1410814,7.0
,,,300000.0,1,14,5.0,1410814,7.0
1000000.0,,,,1,14,17.0,1410111,8.0
,,,,2,14,15.0,1410111,
,,21243.0,,1,14,9.0,1410111,
,,21243.0,,2,14,10.0,1410111,
,,21243.0,,2,14,,1410111,
,,,220000.0,1,14,4.0,1410111,
,,,,1,14,13.0,1410111,7.0
,,,240000.0,2,14,9.0,1410111,
,,,214296.0,2,14,7.0,1410111,
500000.0,,,,1,14,6.0,1410111,8.0
,,,,1,14,5.0,1410111,
,,,,1,14,15.0,1410111,
,,,103000.0,2,14,12.0,1410111,
,,,,1,14,14.0,1410111,
500000.0,,,,1,14,12.0,1410111,5.0
250000.0,,,,2,14,12.0,1410111,9.0
,,,,1,14,9.0,1410111,
,,,,2,14,5.0,1420424,
,,,,2,14,12.0,1420424,
,,,,1,14,8.0,1420424,7.0
,,,,1,14,,1420424,
,,,,1,14,,1420424,
,,,,1,14,15.0,1420424,
480000.0,,,,2,14,15.0,1420424,3.0
,,,,2,14,,1420424,
,,,,2,14,,1420424,
450000.0,,,,2,14,6.0,1420424,9.0
,,,,2,14,12.0,1420424,
,,,230000.0,2,14,8.0,1420424,
,,,,2,14,10.0,1420424,
,,,,2,14,4.0,1420424,
,,,,1,14,8.0,1420424,9.0
400000.0,,,,1,14,12.0,1420424,8.0
,,,214296.0,1,14,8.0,1420424,
,,,214296.0,2,14,9.0,1420424,
,,,,2,14,9.0,1420424,
,,,650000.0,1,14,14.0,1410127,
900000.0,,,,2,14,17.0,1410127,5.0
,,,700000.0,1,14,15.0,1410127,
,,,350000.0,2,14,17.0,1410127,
,,,,1,14,12.0,1410127,7.0
,,,,2,14,12.0,1410127,
,,,,2,14,9.0,1410127,
,,,,2,14,,1410127,
,,,,2,14,17.0,1410127,
,,,,2,14,7.0,1410127,
,,,,1,14,10.0,1410127,3.0
,,,,2,14,12.0,1410127,
1800000.0,,,,2,14,17.0,1410127,2.0
,,,230000.0,2,14,17.0,1410127,
,,,1500000.0,1,14,17.0,1410127,
,,,,2,14,12.0,1410127,
,,,,1,14,15.0,1410127,7.0
,,,,2,14,12.0,1410127,
,,,,2,14,13.0,1410127,
928000.0,,,,2,14,17.0,1410127,3.0
800000.0,,,,1,14,17.0,1410127,2.0
,,,,1,14,12.0,1410127,
,,,214000.0,2,14,0.0,1420224,
500000.0,,,,2,14,8.0,1420224,5.0
600000.0,,,,2,14,12.0,1420224,5.0
600000.0,,,,1,14,12.0,1420224,1.0
,,,,1,14,8.0,1420224,7.0
460000.0,,,364296.0,1,14,7.0,1420224,9.0
,,,,2,14,8.0,1420224,
,,,,1,14,,1420224,
,,,,1,14,12.0,1420224,
460000.0,,,,2,14,12.0,1420224,5.0
,,,214296.0,2,14,3.0,1420224,
,,,,2,14,4.0,1420224,
,,21243.0,,2,14,9.0,1420224,
225000.0,,,,1,14,8.0,1420224,6.0
2500000.0,,,,2,14,17.0,1420224,2.0
,,,,1,14,17.0,1420224,1.0
,,,,2,14,7.0,1420224,
800000.0,,,,1,14,5.0,1420224,6.0
2250000.0,,,,1,14,15.0,1410724,6.0
,,,,2,14,16.0,1410724,
,,,,1,14,,1410724,
,,,,2,14,,1410724,
,,,,2,14,7.0,1410724,
500000.0,,,,1,14,4.0,1410724,6.0
,150000.0,,,2,14,5.0,1410724,
500000.0,,,,1,14,9.0,1410724,9.0
,,,,2,14,9.0,1410724,
,,21243.0,,2,14,,1410724,
,,,,2,14,2.0,1410724,
,,,,1,14,4.0,1410724,7.0
500000.0,,,,1,14,10.0,1410724,9.0
500000.0,,,,1,14,12.0,1410724,6.0
,,,214296.0,1,14,8.0,1410714,
500000.0,,,,1,14,8.0,1410714,6.0
,,,,2,14,8.0,1410714,
800000.0,,,,1,14,12.0,1410714,5.0
,,,,2,14,15.0,1410714,
,,21243.0,,2,14,,1410714,
,,,214296.0,1,14,0.0,1410714,
,,,214296.0,2,14,0.0,1410714,
200000.0,,,,1,14,4.0,1410714,7.0
500000.0,,,,2,14,15.0,1410714,3.0
,,,,1,14,,1410714,
,,,,2,14,,1410714,
750000.0,,,,1,14,9.0,1410714,7.0
,,,,1,14,8.0,1410714,6.0
,,,,1,14,6.0,1410714,7.0
400000.0,,,,1,14,12.0,1410724,8.0
500000.0,,,,2,14,17.0,1410724,2.0
,,,,1,14,12.0,1410724,6.0
,,,,2,14,12.0,1410724,
